10.935, 0.0, 0.0, 257.0, 3.51, 4.92, -127.35
10.953, -1.0, 1.0, 257.0, 3.5, 4.9, -127.36
10.973, 1.0, 0.0, 257.0, 3.52, 4.9, -127.37
10.993, -2.0, 0.0, 254.0, 3.51, 4.86, -127.39
11.013, 0.0, 0.0, 256.0, 3.51, 4.9, -127.4
11.033, 0.0, 1.0, 257.0, 3.5, 4.88, -127.41
11.056, -1.0, 1.0, 256.0, 3.52, 4.86, -127.42
11.073, 0.0, 0.0, 257.0, 3.53, 4.86, -127.43
11.094, -2.0, 0.0, 255.0, 3.51, 4.84, -127.44
11.113, 0.0, -1.0, 257.0, 3.51, 4.88, -127.45
11.133, 0.0, 0.0, 258.0, 3.47, 4.85, -127.45
11.153, 0.0, 0.0, 258.0, 3.46, 4.84, -127.46
11.175, 0.0, -1.0, 255.0, 3.46, 4.82, -127.46
11.194, -2.0, -1.0, 254.0, 3.44, 4.81, -127.45
11.213, -2.0, -1.0, 258.0, 3.42, 4.85, -127.44
11.233, -5.0, 2.0, 257.0, 3.4, 4.87, -127.42
11.253, -9.0, 2.0, 256.0, 3.44, 4.95, -127.41
11.274, -12.0, 4.0, 255.0, 3.48, 5.12, -127.42
11.295, -13.0, 3.0, 252.0, 3.57, 5.34, -127.44
11.314, -15.0, 4.0, 256.0, 3.64, 5.57, -127.49
11.333, 1.0, -1.0, 263.0, 3.71, 5.79, -127.53
11.354, -6.0, -2.0, 259.0, 3.65, 5.65, -127.56
11.374, -4.0, -7.0, 248.0, 3.58, 5.67, -127.57
11.395, -20.0, 7.0, 266.0, 3.44, 5.66, -127.6
11.415, -18.0, -1.0, 250.0, 3.61, 5.99, -127.62
11.433, -21.0, 0.0, 263.0, 3.6, 6.25, -127.65
11.454, -18.0, 0.0, 238.0, 3.59, 6.51, -127.65
11.474, -14.0, -5.0, 263.0, 3.61, 6.69, -127.63
11.494, -11.0, 6.0, 252.0, 3.42, 6.77, -127.61
11.514, -16.0, 1.0, 258.0, 3.56, 6.78, -127.57
11.535, -8.0, -3.0, 248.0, 3.58, 6.95, -127.55
11.554, -13.0, -6.0, 265.0, 3.53, 6.96, -127.48
11.573, -16.0, 0.0, 262.0, 3.4, 7.0, -127.42
11.593, -8.0, -4.0, 258.0, 3.39, 7.08, -127.33
